Date,Home,Visitor,HomeScore,VisitorScore
20140510,ATL,CHN,2,0
20140510,CIN,COL,2,11
20140510,LAN,SFN,6,2
20140510,MIL,NYA,5,4
20140510,NYN,PHI,4,5
20140510,PIT,SLN,4,3
20140510,SDN,MIA,9,3
20140511,BAL,HOU,2,5
20140511,CHA,ARI,1,5
20140511,DET,MIN,3,4
20140511,OAK,WAS,9,1
20140511,SEA,KCA,7,9
20140511,TBA,CLE,5,6
20140511,TEX,BOS,2,5
20140511,TOR,ANA,3,9
20140511,ATL,CHN,5,2
20140511,CIN,COL,4,1
20140511,LAN,SFN,4,7
20140511,MIL,NYA,6,5
20140511,NYN,PHI,5,4
20140511,PIT,SLN,5,6
20140511,SDN,MIA,5,4
20140512,BAL,DET,1,4
20140512,HOU,TEX,0,4
20140512,NYA,NYN,7,9
20140512,OAK,CHA,5,4
20140512,SEA,TBA,12,5
20140512,TOR,ANA,7,3
20140512,ARI,WAS,5,6
20140512,LAN,MIA,6,5
20140512,SFN,ATL,4,2
20140512,SLN,CHN,5,17
20140513,BAL,DET,1,4
20140513,HOU,TEX,8,0
20140513,KCA,COL,5,1
20140513,MIN,BOS,8,6
20140513,NYA,NYN,7,12
20140513,OAK,CHA,11,0
20140513,SEA,TBA,1,2
20140513,TOR,CLE,5,4
20140513,ARI,WAS,3,1
20140513,CIN,SDN,1,2
20140513,LAN,MIA,7,1
20140513,MIL,PIT,5,2
20140513,PHI,ANA,3,4
20140513,SFN,ATL,0,5
20140513,SLN,CHN,4,3
20140514,BAL,DET,5,7
20140514,HOU,TEX,5,4
20140514,KCA,COL,3,2
20140514,MIN,BOS,4,9
20140514,OAK,CHA,2,4
20140514,SEA,TBA,0,2
20140514,TOR,CLE,4,15
20140514,ARI,WAS,1,5
20140514,LAN,MIA,3,13
20140514,MIL,PIT,1,4
20140514,NYN,NYA,0,4
20140514,PHI,ANA,0,3
20140514,SFN,ATL,10,4
20140515,ANA,TBA,6,5
20140515,KCA,BAL,1,2
20140515,MIN,BOS,4,3
20140515,TOR,CLE,4,2
20140515,CIN,SDN,5,0
20140515,CIN,SDN,1,6
20140515,MIL,PIT,4,3
20140515,NYN,NYA,0,1
20140515,SFN,MIA,6,4
20140515,SLN,CHN,5,3
20140516,ANA,TBA,0,3
20140516,BOS,DET,0,1
20140516,CLE,OAK,1,11
20140516,HOU,CHA,2,7
20140516,KCA,BAL,0,4
20140516,MIN,SEA,5,4
20140516,TEX,TOR,0,2
20140516,ARI,LAN,0,7
20140516,CHN,MIL,3,4
20140516,COL,SDN,3,1
20140516,PHI,CIN,0,3
20140516,SFN,MIA,5,7
20140516,SLN,ATL,5,2
20140516,WAS,NYN,5,2
20140517,ANA,TBA,6,0
20140517,BOS,DET,1,6
20140517,CLE,OAK,2,6
20140517,HOU,CHA,6,5
20140517,KCA,BAL,1,0
20140517,MIN,SEA,4,3
20140517,NYA,PIT,7,1
20140517,TEX,TOR,2,4
20140517,ARI,LAN,18,7
20140517,CHN,MIL,3,0
20140517,COL,SDN,5,8
20140517,PHI,CIN,12,1
20140517,SFN,MIA,0,5
20140517,SLN,ATL,4,1
20140517,WAS,NYN,2,5
20140518,ANA,TBA,6,2
20140518,BOS,DET,2,6
20140518,CLE,OAK,3,13
20140518,HOU,CHA,8,2
20140518,KCA,BAL,8,6
20140518,MIN,SEA,2,6
20140518,NYA,PIT,4,3
20140518,NYA,PIT,3,5
20140518,TEX,TOR,6,2
20140518,ARI,LAN,5,3
20140518,CHN,MIL,4,2
20140518,COL,SDN,8,6
20140518,PHI,CIN,8,3
20140518,SFN,MIA,4,1
20140518,SLN,ATL,5,6
20140518,WAS,NYN,6,3
20140519,ANA,HOU,2,5
20140519,CLE,DET,5,4
20140519,KCA,CHA,6,7
20140519,ATL,MIL,9,3
20140519,WAS,CIN,3,4
20140520,ANA,HOU,9,3
20140520,BOS,TOR,4,7
20140520,CLE,DET,6,2
20140520,KCA,CHA,6,7
20140520,TBA,OAK,0,3
20140520,TEX,SEA,2,6
20140520,ATL,MIL,5,0
20140520,CHN,NYA,6,1
20140520,COL,SFN,5,4
20140520,MIA,PHI,5,6
20140520,NYN,LAN,4,9
20140520,PIT,BAL,2,9
20140520,SDN,MIN,3,5
20140520,SLN,ARI,5,0
20140520,WAS,CIN,9,4
20140521,ANA,HOU,2,1
20140521,BOS,TOR,4,6
20140521,CLE,DET,11,10
20140521,KCA,CHA,3,1
20140521,TBA,OAK,2,3
20140521,TEX,SEA,4,3
20140521,ATL,MIL,1,6
20140521,CHN,NYA,2,4
20140521,COL,SFN,1,5
20140521,MIA,PHI,14,5
20140521,NYN,LAN,3,4
20140521,PIT,BAL,9,8
20140521,SDN,MIN,0,2
20140521,SLN,ARI,3,2
20140521,WAS,CIN,1,2
20140522,BAL,CLE,7,8
20140522,BOS,TOR,2,7
20140522,CHA,NYA,3,2
20140522,DET,TEX,2,9
20140522,SEA,HOU,3,1
20140522,TBA,OAK,5,2
20140522,ATL,MIL,5,4
20140522,COL,SFN,2,4
20140522,MIA,PHI,4,3
20140522,NYN,LAN,5,3
20140522,PIT,WAS,3,1
20140522,SDN,CHN,1,5
20140522,SLN,ARI,4,2
20140523,ANA,KCA,6,1
20140523,BAL,CLE,8,4
20140523,CHA,NYA,6,5
20140523,DET,TEX,7,2
20140523,SEA,HOU,6,1
20140523,TBA,BOS,1,0
20140523,TOR,OAK,3,2
20140523,ATL,COL,3,2
20140523,CIN,SLN,5,3
20140523,MIA,MIL,5,9
20140523,PHI,LAN,0,2
20140523,PIT,WAS,4,3
20140523,SDN,CHN,11,1
20140523,SFN,MIN,6,2
20140524,ANA,KCA,4,7
20140524,BAL,CLE,0,9
20140524,CHA,NYA,3,4
20140524,DET,TEX,2,12
20140524,SEA,HOU,4,9
20140524,TBA,BOS,6,5
20140524,TOR,OAK,5,2
20140524,ATL,COL,1,3
20140524,CIN,SLN,3,6
20140524,MIA,MIL,2,1
20140524,NYN,ARI,2,3
20140524,PHI,LAN,5,3
20140524,PIT,WAS,3,2
20140524,SDN,CHN,2,3
20140524,SFN,MIN,2,1
20140525,ANA,KCA,4,3
20140525,BAL,CLE,4,2
20140525,CHA,NYA,1,7
20140525,DET,TEX,4,12
20140525,SEA,HOU,1,4
20140525,TBA,BOS,8,5
20140525,TOR,OAK,3,1
20140525,ATL,COL,7,0
20140525,CIN,SLN,0,4
20140525,MIA,MIL,1,7
20140525,NYN,ARI,1,2
20140525,NYN,ARI,4,2
20140525,PHI,LAN,0,6
20140525,PIT,WAS,2,5
20140525,SDN,CHN,4,3
20140525,SFN,MIN,8,1
20140526,CHA,CLE,6,2
20140526,KCA,HOU,2,9
20140526,MIN,TEX,2,7
20140526,OAK,DET,10,0
20140526,SEA,ANA,5,1
20140526,TOR,TBA,10,5
20140526,ARI,SDN,7,5
20140526,ATL,BOS,6,8
20140526,LAN,CIN,4,3
20140526,MIL,BAL,6,7
20140526,NYN,PIT,3,5
20140526,PHI,COL,9,0
20140526,SFN,CHN,4,8
20140526,SLN,NYA,4,6
20140526,WAS,MIA,2,3
20140527,CHA,CLE,2,1
20140527,KCA,HOU,0,3
20140527,MIN,TEX,4,3
20140527,OAK,DET,5,6
20140527,SEA,ANA,4,6
20140527,TOR,TBA,9,6
20140527,ARI,SDN,3,4
20140527,ATL,BOS,3,6
20140527,LAN,CIN,6,3
20140527,MIL,BAL,7,6
20140527,NYN,PIT,4,2
20140527,PHI,COL,2,6
20140527,SFN,CHN,4,0
20140527,SLN,NYA,6,0
20140528,BOS,ATL,4,0
20140528,CHA,CLE,3,2
20140528,KCA,HOU,3,9
20140528,MIN,TEX,0,1
20140528,OAK,DET,3,1
20140528,SEA,ANA,3,1
20140528,TOR,TBA,3,2
20140528,ARI,SDN,12,6
20140528,LAN,CIN,2,3
20140528,MIL,BAL,8,3
20140528,NYN,PIT,5,0
20140528,PHI,COL,6,3
20140528,SFN,CHN,5,0
20140528,SLN,NYA,4,7
20140528,WAS,MIA,5,8
20140529,BOS,ATL,4,3
20140529,HOU,BAL,3,1
20140529,MIN,TEX,4,5
20140529,OAK,DET,4,5
20140529,SEA,ANA,5,7
20140529,TOR,KCA,6,8
20140529,ARI,CIN,4,0
20140529,LAN,PIT,3,6
20140529,PHI,NYN,1,4
20140529,SLN,SFN,5,6
20140530,BOS,TBA,3,2
20140530,CHA,SDN,1,4
20140530,CLE,COL,5,2
20140530,HOU,BAL,2,1
20140530,NYA,MIN,1,6
20140530,OAK,ANA,9,5
20140530,SEA,DET,3,6
20140530,TOR,KCA,1,6
20140530,ARI,CIN,4,6
20140530,LAN,PIT,1,2
20140530,MIA,ATL,2,3
20140530,MIL,CHN,11,5
20140530,PHI,NYN,6,5
20140530,SLN,SFN,4,9
20140530,WAS,TEX,9,2
20140531,BOS,TBA,7,1
20140531,CHA,SDN,2,4
20140531,CLE,COL,7,6
20140531,HOU,BAL,1,4
20140531,NYA,MIN,3,1
20140531,OAK,ANA,11,3
20140531,SEA,DET,3,2
20140531,TOR,KCA,12,2
20140531,ARI,CIN,0,5
20140531,LAN,PIT,12,2
20140531,MIA,ATL,5,9
20140531,MIL,CHN,0,8
20140531,PHI,NYN,4,5
20140531,SLN,SFN,2,0
20140531,WAS,TEX,10,2
20140601,BOS,TBA,4,0
20140601,CHA,SDN,4,1
20140601,CLE,COL,6,4
20140601,HOU,BAL,4,9
20140601,NYA,MIN,2,7
20140601,OAK,ANA,6,3
20140601,SEA,DET,4,0
20140601,TOR,KCA,4,0
20140601,ARI,CIN,3,4
20140601,LAN,PIT,3,5
20140601,MIA,ATL,2,4
20140601,MIL,CHN,9,0
20140601,PHI,NYN,3,4
20140601,SLN,SFN,0,8
20140601,WAS,TEX,0,2
20140602,CLE,BOS,3,2
20140602,NYA,SEA,2,10
20140602,LAN,CHA,5,2
20140602,MIA,TBA,3,1
20140602,MIL,MIN,6,2
20140602,PHI,NYN,2,11
20140602,SDN,PIT,3,10
20140602,SLN,KCA,0,6
20140603,CLE,BOS,5,3
20140603,DET,TOR,3,5
20140603,HOU,ANA,7,2
20140603,NYA,OAK,2,5
20140603,TEX,BAL,3,8
20140603,ATL,SEA,5,7
20140603,CHN,NYN,2,1
20140603,CIN,SFN,8,3
20140603,COL,ARI,2,4
20140603,LAN,CHA,1,4
20140603,MIA,TBA,1,0
20140603,MIL,MIN,4,6
20140603,SDN,PIT,1,4
20140603,SLN,KCA,7,8
20140603,WAS,PHI,7,0
20140604,CLE,BOS,7,4
20140604,DET,TOR,2,8
20140604,HOU,ANA,0,4
20140604,KCA,SLN,2,5
20140604,MIN,MIL,6,4
20140604,NYA,OAK,4,7
20140604,TBA,MIA,4,5
20140604,TEX,BAL,5,6
20140604,ATL,SEA,0,2
20140604,CHN,NYN,5,4
20140604,CIN,SFN,2,3
20140604,COL,ARI,8,16
20140604,LAN,CHA,1,2
20140604,SDN,PIT,3,2
20140604,WAS,PHI,8,4
20140605,DET,TOR,3,7
20140605,HOU,ANA,8,5
20140605,KCA,SLN,3,2
20140605,MIN,MIL,5,8
20140605,NYA,OAK,2,1
20140605,TBA,MIA,6,11
20140605,TEX,BAL,8,6
20140605,CHN,NYN,7,4
20140605,CIN,SFN,1,6
20140605,COL,ARI,7,12
20140605,WAS,PHI,4,2
20140606,ANA,CHA,8,4
20140606,BAL,OAK,3,4
20140606,DET,BOS,6,2
20140606,KCA,NYA,2,4
20140606,MIN,HOU,4,5
20140606,TBA,SEA,4,0
20140606,TEX,CLE,6,4
20140606,TOR,SLN,3,1
20140606,ARI,ATL,2,5
20140606,CHN,MIA,5,3
20140606,CIN,PHI,0,8
20140606,COL,LAN,2,7
20140606,PIT,MIL,15,5
20140606,SDN,WAS,0,6
20140606,SFN,NYN,4,2
20140607,ANA,CHA,6,5
20140607,BAL,OAK,6,3
20140607,DET,BOS,8,6
20140607,KCA,NYA,8,4
20140607,MIN,HOU,8,0
20140607,TBA,SEA,4,7
20140607,TEX,CLE,3,8
20140607,TOR,SLN,0,5
20140607,ARI,ATL,4,3
20140607,CHN,MIA,5,2
20140607,CIN,PHI,6,5
20140607,COL,LAN,5,4
20140607,PIT,MIL,3,9
20140607,SDN,WAS,4,3
20140607,SFN,NYN,5,4
20140608,ANA,CHA,4,2
20140608,BAL,OAK,1,11
20140608,DET,BOS,3,5
20140608,KCA,NYA,2,1
20140608,MIN,HOU,5,14
20140608,TBA,SEA,0,5
20140608,TEX,CLE,2,3
20140608,TOR,SLN,0,5
20140608,ARI,ATL,6,5
20140608,CHN,MIA,3,4
20140608,CIN,PHI,4,1
20140608,COL,LAN,1,6
20140608,PIT,MIL,0,1
20140608,SDN,WAS,0,6
20140608,SFN,NYN,6,4
20140609,ANA,OAK,4,1
20140609,BAL,BOS,4,0
20140609,CHA,DET,6,5
20140609,TBA,SEA,0,3
20140609,TEX,CLE,7,17
20140609,TOR,MIN,5,4
20140609,ARI,HOU,3,4
20140609,CIN,LAN,2,6
20140609,COL,ATL,1,3
20140609,PIT,CHN,6,2
20140609,SFN,WAS,2,9
20140610,ANA,OAK,2,1
20140610,BAL,BOS,0,1
20140610,KCA,CLE,9,5
20140610,SEA,NYA,2,3
20140610,TBA,SLN,0,1
20140610,TEX,MIA,5,8
20140610,TOR,MIN,0,4
20140610,ARI,HOU,4,1
20140610,CIN,LAN,1,6
20140610,COL,ATL,10,13
20140610,NYN,MIL,6,2
20140610,PHI,SDN,5,2
20140610,PIT,CHN,3,7
20140610,SFN,WAS,1,2
20140611,ANA,OAK,1,7
20140611,BAL,BOS,6,0
20140611,CHA,DET,8,2
20140611,HOU,ARI,5,1
20140611,KCA,CLE,4,1
20140611,SEA,NYA,2,4
20140611,TBA,SLN,6,3
20140611,TEX,MIA,6,0
20140611,TOR,MIN,2,7
20140611,CIN,LAN,5,0
20140611,COL,ATL,8,2
20140611,NYN,MIL,1,3
20140611,PHI,SDN,3,0
20140611,PIT,CHN,4,2
20140611,SFN,WAS,2,6
20140612,BAL,TOR,4,2
20140612,BOS,CLE,5,2
20140612,CHA,DET,0,4
20140612,HOU,ARI,5,4
20140612,SEA,NYA,3,6
20140612,CIN,LAN,4,1
20140612,COL,ATL,10,3
20140612,NYN,MIL,1,5
20140612,PHI,SDN,7,3
20140612,PIT,CHN,4,0
20140612,SFN,WAS,7,1
20140613,BAL,TOR,0,4
20140613,BOS,CLE,10,3
20140613,CHA,KCA,2,7
20140613,DET,MIN,0,2
20140613,HOU,TBA,1,6
20140613,OAK,NYA,0,7
20140613,SEA,TEX,0,1
20140613,ATL,ANA,4,3
20140613,LAN,ARI,4,3
20140613,MIA,PIT,6,8
20140613,MIL,CIN,5,6
20140613,NYN,SDN,6,2
20140613,PHI,CHN,1,2
20140613,SFN,COL,4,7
20140613,SLN,WAS,1,0
20140614,BAL,TOR,3,2
20140614,BOS,CLE,2,3
20140614,CHA,KCA,1,9
20140614,DET,MIN,12,9
20140614,HOU,TBA,7,3
20140614,OAK,NYA,5,1
20140614,SEA,TEX,3,4
20140614,ATL,ANA,6,11
20140614,LAN,ARI,6,4
20140614,MIA,PIT,6,8
20140614,MIL,CIN,4,2
20140614,NYN,SDN,0,5
20140614,PHI,CHN,7,4
20140614,SFN,COL,4,5
20140614,SLN,WAS,4,1
20140615,BAL,TOR,2,5
20140615,BOS,CLE,2,3
20140615,CHA,KCA,3,6
20140615,DET,MIN,4,3
20140615,HOU,TBA,3,4
20140615,OAK,NYA,10,5
20140615,SEA,TEX,5,1
20140615,ATL,ANA,7,3
20140615,LAN,ARI,3,6
20140615,MIA,PIT,3,2
20140615,MIL,CIN,4,13
20140615,NYN,SDN,3,1
20140615,PHI,CHN,0,3
20140615,SFN,COL,7,8
20140615,SLN,WAS,5,2
20140616,BOS,MIN,1,0
20140616,CLE,ANA,4,3
20140616,DET,KCA,8,11
20140616,OAK,TEX,8,14
20140616,SEA,SDN,5,1
20140616,TBA,BAL,5,4
20140616,ARI,MIL,3,9
20140616,ATL,PHI,1,6
20140616,LAN,COL,6,1
20140616,MIA,CHN,4,5
20140616,SLN,NYN,6,2
20140617,BOS,MIN,2,1
20140617,CHA,SFN,8,2
20140617,CLE,ANA,3,9
20140617,DET,KCA,4,11
20140617,NYA,TOR,3,1
20140617,OAK,TEX,10,6
20140617,SEA,SDN,6,1
20140617,TBA,BAL,5,7
20140617,ARI,MIL,5,7
20140617,ATL,PHI,2,5
20140617,LAN,COL,4,2
20140617,MIA,CHN,6,5
20140617,PIT,CIN,5,6
20140617,SLN,NYN,5,2
20140617,WAS,HOU,6,5
20140618,BOS,MIN,2,1
20140618,CHA,SFN,7,6
20140618,DET,KCA,1,2
20140618,NYA,TOR,7,3
20140618,OAK,TEX,4,2
20140618,TBA,BAL,0,2
20140618,ARI,MIL,4,3
20140618,ATL,PHI,5,10
20140618,LAN,COL,8,0
20140618,MIA,CHN,1,6
20140618,PIT,CIN,4,11
20140618,SDN,SEA,2,1
20140618,SLN,NYN,2,3
20140618,WAS,HOU,6,5
20140619,CLE,ANA,5,3
20140619,DET,KCA,2,1
20140619,MIN,CHA,4,2
20140619,NYA,TOR,6,4
20140619,OAK,BOS,4,2
20140619,TBA,HOU,5,0
20140619,ARI,MIL,1,4
20140619,MIA,NYN,0,1
20140619,PIT,CIN,4,3
20140619,SDN,SEA,4,1
20140619,SLN,PHI,1,4
20140619,WAS,ATL,0,3
20140620,ANA,TEX,7,3
20140620,CLE,DET,4,6
20140620,KCA,SEA,5,7
20140620,MIN,CHA,5,4
20140620,NYA,BAL,5,3
20140620,OAK,BOS,4,3
20140620,TBA,HOU,1,3
20140620,ARI,SFN,4,1
20140620,CHN,PIT,6,3
20140620,CIN,TOR,9,14
20140620,COL,MIL,10,13
20140620,MIA,NYN,3,2
20140620,SDN,LAN,6,5
20140620,SLN,PHI,1,5
20140620,WAS,ATL,4,6
20140621,ANA,TEX,3,2
20140621,CLE,DET,4,5
20140621,KCA,SEA,1,2
20140621,MIN,CHA,4,3
20140621,NYA,BAL,1,6
20140621,OAK,BOS,2,1
20140621,TBA,HOU,8,0
20140621,ARI,SFN,4,6
20140621,CHN,PIT,3,5
20140621,CIN,TOR,11,1
20140621,COL,MIL,4,9
20140621,MIA,NYN,0,4
20140621,SDN,LAN,2,4
20140621,SLN,PHI,4,1
20140621,WAS,ATL,3,0
20140622,ANA,TEX,5,2
20140622,CLE,DET,4,10
20140622,KCA,SEA,1,2
20140622,MIN,CHA,6,5
20140622,NYA,BAL,0,8
20140622,OAK,BOS,6,7
20140622,TBA,HOU,5,2
20140622,ARI,SFN,1,4
20140622,CHN,PIT,1,2
20140622,CIN,TOR,4,3
20140622,COL,MIL,5,6
20140622,MIA,NYN,5,11
20140622,SDN,LAN,1,2
20140622,SLN,PHI,5,3
20140622,WAS,ATL,4,1
20140623,BAL,CHA,6,4
20140623,KCA,LAN,5,3
20140623,SEA,BOS,12,3
20140623,TBA,PIT,1,8
20140623,TOR,NYA,8,3
20140623,CHN,CIN,1,6
20140623,COL,SLN,0,8
20140623,MIL,WAS,0,3
20140623,PHI,MIA,0,4
20140623,SFN,SDN,0,6
20140624,ANA,MIN,8,6
20140624,BAL,CHA,2,4
20140624,HOU,ATL,2,3
20140624,KCA,LAN,0,2
20140624,SEA,BOS,8,2
20140624,TBA,PIT,5,6
20140624,TEX,DET,2,8
20140624,TOR,NYA,7,6
20140624,ARI,CLE,9,8
20140624,CHN,CIN,7,3
20140624,COL,SLN,10,5
20140624,MIL,WAS,2,4
20140624,NYN,OAK,10,1
20140624,PHI,MIA,7,4
20140624,SFN,SDN,2,7
20140625,ANA,MIN,6,2
20140625,BAL,CHA,5,4
20140625,HOU,ATL,0,4
20140625,KCA,LAN,4,5
20140625,SEA,BOS,4,5
20140625,TBA,PIT,5,1
20140625,TEX,DET,6,8
20140625,TOR,NYA,3,5
20140625,ARI,CLE,1,6
20140625,CHN,CIN,1,4
20140625,COL,SLN,6,9
20140625,MIL,WAS,9,2
20140625,NYN,OAK,5,8
20140625,PHI,MIA,2,3
20140625,SFN,SDN,4,0
20140626,ANA,MIN,6,4
20140626,HOU,ATL,6,1
20140626,TEX,DET,0,6
20140626,TOR,CHA,7,0
20140626,CHN,WAS,5,3
20140626,LAN,SLN,1,0
20140626,MIL,COL,7,4
20140626,PHI,MIA,5,3
20140626,PIT,NYN,5,2
20140626,SFN,CIN,1,3
20140627,BAL,TBA,2,5
20140627,BAL,TBA,4,1
20140627,HOU,DET,4,3
20140627,KCA,ANA,8,6
20140627,NYA,BOS,6,0
20140627,SEA,CLE,3,2
20140627,TEX,MIN,5,4
20140627,TOR,CHA,4,5
20140627,CHN,WAS,7,2
20140627,LAN,SLN,1,3
20140627,MIA,OAK,5,9
20140627,MIL,COL,3,2
20140627,PHI,ATL,2,4
20140627,PIT,NYN,3,2
20140627,SDN,ARI,1,2
20140627,SFN,CIN,2,6
20140628,BAL,TBA,4,5
20140628,HOU,DET,3,4
20140628,KCA,ANA,2,6
20140628,NYA,BOS,1,2
20140628,SEA,CLE,0,5
20140628,TEX,MIN,5,0
20140628,TOR,CHA,3,4
20140628,CHN,WAS,0,3
20140628,CHN,WAS,2,7
20140628,LAN,SLN,9,1
20140628,MIA,OAK,6,7
20140628,MIL,COL,7,4
20140628,PHI,ATL,3,10
20140628,PHI,ATL,1,5
20140628,PIT,NYN,3,5
20140628,SDN,ARI,1,3
20140628,SFN,CIN,3,7
20140629,BAL,TBA,7,12
20140629,HOU,DET,6,4
20140629,KCA,ANA,5,4
20140629,NYA,BOS,5,8
20140629,SEA,CLE,3,0
20140629,TEX,MIN,2,3
20140629,TOR,CHA,0,4
20140629,LAN,SLN,6,0
20140629,MIA,OAK,3,4
20140629,MIL,COL,4,10
20140629,PHI,ATL,2,3
20140629,PIT,NYN,5,2
20140629,SDN,ARI,2,1
20140629,SFN,CIN,0,4
20140630,BAL,TEX,7,1
20140630,BOS,CHN,0,2
20140630,DET,OAK,5,4
20140630,HOU,SEA,4,10
20140630,MIN,KCA,1,6
20140630,NYA,TBA,3,4
20140630,ATL,NYN,5,3
20140630,LAN,CLE,1,0
20140630,SDN,CIN,1,0
20140630,WAS,COL,7,3
20140701,BAL,TEX,8,3
20140701,BOS,CHN,1,2
20140701,CHA,ANA,4,8
20140701,CHA,ANA,5,7
20140701,DET,OAK,3,0
20140701,HOU,SEA,2,13
20140701,MIN,KCA,10,2
20140701,NYA,TBA,1,2
20140701,TOR,MIL,4,1
20140701,ATL,NYN,5,4
20140701,LAN,CLE,3,10
20140701,MIA,PHI,5,4
20140701,PIT,ARI,3,2
20140701,SDN,CIN,8,2
20140701,SFN,SLN,5,0
20140701,WAS,COL,7,1
20140702,BAL,TEX,6,4
20140702,BOS,CHN,9,16
20140702,CHA,ANA,3,2
20140702,DET,OAK,9,3
20140702,HOU,SEA,2,5
20140702,MIN,KCA,0,4
20140702,NYA,TBA,3,6
20140702,TOR,MIL,7,4
20140702,ATL,NYN,3,1
20140702,LAN,CLE,4,5
20140702,MIA,PHI,5,0
20140702,PIT,ARI,5,1
20140702,SDN,CIN,3,0
20140702,SFN,SLN,0,2
20140702,WAS,COL,4,3
20140703,ANA,HOU,5,2
20140703,BAL,TEX,5,2
20140703,DET,TBA,8,1
20140703,MIN,NYA,4,7
20140703,OAK,TOR,4,1
20140703,COL,LAN,2,3
20140703,MIA,PHI,4,5
20140703,PIT,ARI,2,10
20140703,SFN,SLN,2,7
20140704,ANA,HOU,7,6
20140704,CHA,SEA,7,1
20140704,CLE,KCA,1,7
20140704,DET,TBA,3,6
20140704,MIN,NYA,5,6
20140704,OAK,TOR,1,0
20140704,ATL,ARI,5,2
20140704,CIN,MIL,4,2
20140704,COL,LAN,0,9
20140704,NYN,TEX,6,5
20140704,PIT,PHI,8,2
20140704,SDN,SFN,2,0
20140704,SLN,MIA,3,2
20140704,WAS,CHN,2,7
20140705,ANA,HOU,11,5
20140705,BOS,BAL,3,2
20140705,BOS,BAL,4,7
20140705,CHA,SEA,2,3
20140705,CLE,KCA,7,3
20140705,DET,TBA,2,7
20140705,MIN,NYA,2,1
20140705,OAK,TOR,5,1
20140705,ATL,ARI,10,4
20140705,CIN,MIL,0,1
20140705,COL,LAN,8,7
20140705,NYN,TEX,3,5
20140705,PIT,PHI,3,2
20140705,SDN,SFN,3,5
20140705,SLN,MIA,5,6
20140705,WAS,CHN,13,0
20140706,ANA,HOU,6,1
20140706,BOS,BAL,6,7
20140706,CHA,SEA,1,0
20140706,CLE,KCA,4,1
20140706,DET,TBA,3,7
20140706,MIN,NYA,7,9
20140706,OAK,TOR,4,2
20140706,ATL,ARI,1,3
20140706,CIN,MIL,4,2
20140706,COL,LAN,2,8
20140706,NYN,TEX,8,4
20140706,PIT,PHI,6,2
20140706,SDN,SFN,3,5
20140706,SLN,MIA,4,8
20140706,WAS,CHN,2,1
20140707,ANA,TOR,5,2
20140707,BOS,CHA,0,4
20140707,CLE,NYA,3,5
20140707,OAK,SFN,5,0
20140707,SEA,MIN,2,0
20140707,TBA,KCA,0,6
20140707,TEX,HOU,7,12
20140707,ARI,MIA,9,1
20140707,CIN,CHN,9,3
20140707,COL,SDN,1,6
20140707,MIL,PHI,2,3
20140707,NYN,ATL,4,3
20140707,SLN,PIT,2,0
20140707,WAS,BAL,2,8
20140708,ANA,TOR,0,4
20140708,BOS,CHA,3,8
20140708,CLE,NYA,5,3
20140708,DET,LAN,14,5
20140708,OAK,SFN,6,1
20140708,SEA,MIN,0,2
20140708,TBA,KCA,4,3
20140708,TEX,HOU,3,8
20140708,ARI,MIA,1,2
20140708,CIN,CHN,4,2
20140708,CIN,CHN,6,5
20140708,COL,SDN,2,1
20140708,MIL,PHI,7,9
20140708,NYN,ATL,8,3
20140708,SLN,PIT,5,4
20140709,ANA,TOR,8,7
20140709,BAL,WAS,2,6
20140709,BOS,CHA,5,4
20140709,CLE,NYA,4,5
20140709,DET,LAN,4,1
20140709,SEA,MIN,1,8
20140709,TBA,KCA,4,5
20140709,TEX,HOU,4,8
20140709,ARI,MIA,4,3
20140709,CIN,CHN,4,1
20140709,COL,SDN,6,3
20140709,MIL,PHI,1,4
20140709,NYN,ATL,4,1
20140709,SFN,OAK,5,2
20140709,SLN,PIT,5,2
20140710,BAL,WAS,4,3
20140710,BOS,CHA,4,3
20140710,CLE,NYA,9,3
20140710,KCA,DET,4,16
20140710,SEA,MIN,2,4
20140710,TEX,ANA,6,15
20140710,CIN,CHN,4,6
20140710,LAN,SDN,2,1
20140710,MIL,PHI,1,9
20140710,NYN,ATL,1,3
20140710,SFN,OAK,1,6
20140710,SLN,PIT,1,9
20140711,BAL,NYA,3,2
20140711,CLE,CHA,7,4
20140711,HOU,BOS,3,8
20140711,KCA,DET,1,2
20140711,SEA,OAK,3,2
20140711,TBA,TOR,5,8
20140711,TEX,ANA,0,3
20140711,CHN,ATL,5,4
20140711,CIN,PIT,6,5
20140711,COL,MIN,6,2
20140711,LAN,SDN,3,6
20140711,MIL,SLN,6,7
20140711,NYN,MIA,7,1
20140711,PHI,WAS,6,2
20140711,SFN,ARI,5,0
20140712,BAL,NYA,0,3
20140712,CLE,CHA,2,6
20140712,HOU,BOS,3,2
20140712,KCA,DET,1,5
20140712,SEA,OAK,6,2
20140712,TBA,TOR,10,3
20140712,TEX,ANA,2,5
20140712,CHN,ATL,6,11
20140712,CIN,PIT,5,6
20140712,COL,MIN,3,9
20140712,LAN,SDN,1,0
20140712,MIL,SLN,2,10
20140712,NYN,MIA,5,4
20140712,PHI,WAS,3,5
20140712,SFN,ARI,0,2
20140713,BAL,NYA,3,1
20140713,CLE,CHA,3,2
20140713,HOU,BOS,0,11
20140713,KCA,DET,5,2
20140713,SEA,OAK,1,4
20140713,TBA,TOR,3,0
20140713,TEX,ANA,7,10
20140713,CHN,ATL,7,10
